dog_id,breed_primary,breed_secondary,breed_mixed
36761472,Siberian Husky,Shepherd,TRUE
35866006,Shepherd,,TRUE
35816586,Pit Bull Terrier,,TRUE
35433591,Pit Bull Terrier,Boxer,TRUE
35395589,American Bulldog,Pit Bull Terrier,TRUE
35395555,Pit Bull Terrier,,TRUE
35298717,Pit Bull Terrier,,TRUE
35274801,Shepherd,Labrador Retriever,TRUE
35103390,Pit Bull Terrier,,FALSE
35031169,Pit Bull Terrier,,TRUE
35011875,Pit Bull Terrier,,TRUE
34908896,Pit Bull Terrier,,TRUE
34649353,Shepherd,Dalmatian,TRUE
34524348,Shiba Inu,,FALSE
34052037,Staffordshire Bull Terrier,,FALSE
33780768,Spaniel,Pit Bull Terrier,TRUE
33780130,Pit Bull Terrier,,FALSE
33588343,Labrador Retriever,Shepherd,TRUE
33425453,Pit Bull Terrier,,FALSE
33233127,Weimaraner,Pit Bull Terrier,TRUE
31317125,Chihuahua,,TRUE
31299282,Border Collie,Hound,TRUE
30649417,Pomeranian,,FALSE
29558076,American Bulldog,Cane Corso,TRUE
29522362,Corgi,,FALSE
28973123,Boxer,Pit Bull Terrier,TRUE
28741668,Pit Bull Terrier,,TRUE
28644289,Chihuahua,Dachshund,TRUE
28471870,Labrador Retriever,,TRUE
27972742,Pit Bull Terrier,,FALSE
27572017,Staffordshire Bull Terrier,,TRUE
27521345,Pit Bull Terrier,,FALSE
27477291,Pit Bull Terrier,,FALSE
26737824,Chihuahua,,FALSE
26737234,Spaniel,,TRUE
26558887,Pit Bull Terrier,,TRUE
26363353,Wirehaired Terrier,,FALSE
26333998,Pit Bull Terrier,,FALSE
25630658,Pit Bull Terrier,,FALSE
25611106,Australian Cattle Dog / Blue Heeler,Shepherd,TRUE
24296969,Shepherd,Boxer,TRUE
22714514,Spaniel,,TRUE
22316296,Pit Bull Terrier,,FALSE
21371991,Chihuahua,,FALSE
20538958,Pit Bull Terrier,,FALSE
20346632,Shepherd,Chow Chow,TRUE
18399413,Siberian Husky,,FALSE
17502458,Coonhound,,TRUE
15953397,Mastiff,Shar-Pei,TRUE
15099386,Pit Bull Terrier,Mastiff,TRUE
15099393,Pit Bull Terrier,Mastiff,TRUE
14944514,Pit Bull Terrier,,TRUE
14889388,Pit Bull Terrier,Boxer,TRUE
14838677,Pit Bull Terrier,,TRUE
13558111,Border Collie,,TRUE
13326032,Boston Terrier,,TRUE
13085754,Border Collie,,TRUE
11037014,Border Collie,,TRUE
10446173,Otterhound,,TRUE
10354086,Rat Terrier,,TRUE
10226253,Border Collie,,TRUE
10076688,Shepherd,,TRUE
9302167,Pit Bull Terrier,,TRUE
8894500,German Shepherd Dog,,TRUE
8327275,German Shepherd Dog,,TRUE
8278699,Boxer,Pit Bull Terrier,TRUE
5859583,Shepherd,Rottweiler,TRUE
45439084,Pit Bull Terrier,,TRUE
46041946,Pit Bull Terrier,,TRUE
46041865,American Bulldog,,TRUE
46041789,Terrier,,TRUE
46034820,German Shepherd Dog,Husky,TRUE
46012157,Shepherd,,TRUE
46006746,Chihuahua,,TRUE
46006745,Pit Bull Terrier,,TRUE
45990766,Labrador Retriever,,TRUE
45990451,Labrador Retriever,,TRUE
45990442,Labrador Retriever,,TRUE
45990433,Labrador Retriever,,TRUE
45990402,Labrador Retriever,,TRUE
45990358,Labrador Retriever,,TRUE
45990255,Labrador Retriever,,TRUE
45990237,Labrador Retriever,,TRUE
45984686,Border Collie,,TRUE
45984684,Australian Shepherd,,TRUE
45984683,Chihuahua,,TRUE
45984673,Border Collie,,TRUE
45984678,Retriever,,FALSE
45984680,Basenji,,TRUE
45984679,Cattle Dog,,FALSE
45984676,Cattle Dog,,TRUE
45984672,Border Collie,,TRUE
45984674,Labrador Retriever,,TRUE
45984675,Border Collie,,TRUE
45984668,Bloodhound,,TRUE
45984670,Cattle Dog,,TRUE
45984667,Cattle Dog,,TRUE
45984671,Cattle Dog,,TRUE
45984666,Labrador Retriever,Shepherd,TRUE
45984631,Border Collie,,TRUE
45984665,Cattle Dog,,TRUE
45984632,Cattle Dog,,TRUE
45984664,Beagle,,TRUE
45964100,Shepherd,,TRUE
45960022,Terrier,,TRUE
45950894,Maltese,Shih Tzu,TRUE
45950400,Weimaraner,,FALSE
45950395,Yorkshire Terrier,,FALSE
45950354,Bullmastiff,Boxer,TRUE
45947810,Coonhound,,TRUE
45947804,Cattle Dog,,TRUE
45947802,Terrier,,TRUE
45932986,Border Collie,Poodle,TRUE
45908139,Boxer,,FALSE
45904804,Cattle Dog,,TRUE
45904795,Cattle Dog,,TRUE
45904791,Border Collie,,TRUE
45898997,Border Collie,Schnauzer,TRUE
45878760,Border Collie,Great Pyrenees,TRUE
45878449,Labrador Retriever,Shepherd,TRUE
45870425,Cattle Dog,,TRUE
45870424,Shih Tzu,,TRUE
45870404,Labrador Retriever,,TRUE
45838677,Labrador Retriever,,TRUE
45838669,Terrier,,TRUE
45838672,Australian Cattle Dog / Blue Heeler,,FALSE
45838666,Boxer,,TRUE
45838667,Pit Bull Terrier,,TRUE
45838665,Pit Bull Terrier,Cattle Dog,TRUE
45838663,Pit Bull Terrier,,TRUE
45838661,Bluetick Coonhound,,TRUE
45833173,Australian Cattle Dog / Blue Heeler,Boxer,TRUE
45767989,Corgi,,TRUE
45762322,Shepherd,Hound,TRUE
45745657,Border Collie,,TRUE
45745654,Border Collie,,TRUE
45745648,Shepherd,,TRUE
45745651,Terrier,,TRUE
45745645,Pit Bull Terrier,,TRUE
45745650,Border Collie,,TRUE
45745641,Collie,Great Pyrenees,TRUE
45745640,Pit Bull Terrier,,TRUE
45734919,Retriever,Labrador Retriever,TRUE
45734903,Chihuahua,,TRUE
45734856,Basset Hound,Beagle,TRUE
45734307,Cane Corso,Pit Bull Terrier,TRUE
45706365,American Staffordshire Terrier,Boxer,TRUE
45706364,Pit Bull Terrier,,TRUE
45679389,Pit Bull Terrier,,TRUE
45679390,Shepherd,,TRUE
45679387,Cattle Dog,,TRUE
45668765,Cairn Terrier,,TRUE
45660971,Black Labrador Retriever,,FALSE
45635339,Labrador Retriever,,FALSE
45607537,Pit Bull Terrier,Neapolitan Mastiff,TRUE
45594782,Labrador Retriever,,TRUE
45581340,Border Collie,,TRUE
45556130,Pointer,,FALSE
45526635,Border Collie,,FALSE
45503775,Shepherd,,TRUE
45458254,Pit Bull Terrier,,TRUE
45458252,Labrador Retriever,,TRUE
45458210,Boxer,,TRUE
45455901,Pit Bull Terrier,,TRUE
45454552,Australian Cattle Dog / Blue Heeler,,TRUE
45293257,Cattle Dog,,TRUE
45293252,Border Collie,Labrador Retriever,TRUE
45219130,Silky Terrier,Chinese Crested Dog,TRUE
45167807,German Shepherd Dog,,TRUE
45148877,Hound,,TRUE
45124528,Boxer,Pit Bull Terrier,TRUE
45117836,Italian Greyhound,,TRUE
45097430,Whippet,,TRUE
45084194,Bluetick Coonhound,,TRUE
45084192,Staffordshire Bull Terrier,Mastiff,TRUE
45069293,Labrador Retriever,German Shepherd Dog,TRUE
45048052,Pit Bull Terrier,Chocolate Labrador Retriever,TRUE
45048049,Border Collie,Labrador Retriever,TRUE
45015480,Chihuahua,,TRUE
45007357,Pit Bull Terrier,,TRUE
45002788,Great Pyrenees,,FALSE
44968891,Pit Bull Terrier,,TRUE
44903879,Black Mouth Cur,Pit Bull Terrier,TRUE
44903875,Pit Bull Terrier,,TRUE
44903874,Catahoula Leopard Dog,Pit Bull Terrier,TRUE
44903876,Pit Bull Terrier,,TRUE
44903872,Labrador Retriever,Pit Bull Terrier,TRUE
44811887,Cattle Dog,,TRUE
44777998,American Staffordshire Terrier,,FALSE
44760626,Shepherd,,TRUE
44753037,Labrador Retriever,,FALSE
44753036,Pit Bull Terrier,,TRUE
44753023,Shepherd,,FALSE
44753004,Belgian Shepherd / Malinois,,TRUE
44752955,Pit Bull Terrier,,TRUE
44752946,American Staffordshire Terrier,,TRUE
44752888,Pit Bull Terrier,,TRUE
44752960,Pit Bull Terrier,,TRUE
44752945,American Staffordshire Terrier,,TRUE
44752838,English Pointer,,TRUE
44752862,Labrador Retriever,,TRUE
44752850,Shepherd,,TRUE
44752843,Pit Bull Terrier,,TRUE
44752849,Catahoula Leopard Dog,,TRUE
44752881,Labrador Retriever,Black Mouth Cur,TRUE
44752799,Pit Bull Terrier,,TRUE
44752844,Treeing Walker Coonhound,Rottweiler,TRUE
44752871,Border Collie,,TRUE
44752789,Pit Bull Terrier,,TRUE
44752832,Pit Bull Terrier,,FALSE
44752848,Pit Bull Terrier,,TRUE
44752885,Labrador Retriever,,TRUE
44752828,Cattle Dog,,TRUE
44752839,Pit Bull Terrier,,TRUE
44752846,Pit Bull Terrier,,TRUE
44752870,Border Collie,,TRUE
44752748,Pit Bull Terrier,,TRUE
44752788,Pit Bull Terrier,,TRUE
44752787,Vizsla,,TRUE
44752747,Akita,Labrador Retriever,TRUE
44752784,Hound,,FALSE
44752773,Pit Bull Terrier,,FALSE
44752781,Carolina Dog,,FALSE
44752711,Cattle Dog,,FALSE
44752745,Pointer,,TRUE
44752742,Pit Bull Terrier,,TRUE
44752726,Pit Bull Terrier,,TRUE
44752738,Pit Bull Terrier,,TRUE
44752731,Labrador Retriever,,TRUE
44752716,Pit Bull Terrier,,TRUE
44752722,Pit Bull Terrier,,TRUE
44752725,Chow Chow,,TRUE
44752730,Pit Bull Terrier,,TRUE
44752710,Rottweiler,,TRUE
44752705,Pit Bull Terrier,,TRUE
44752740,Pit Bull Terrier,,TRUE
44752617,Anatolian Shepherd,,FALSE
44752633,Retriever,,TRUE
44752675,Catahoula Leopard Dog,Pit Bull Terrier,TRUE
44752596,Chow Chow,,FALSE
44752668,Labrador Retriever,,FALSE
44752631,Terrier,,FALSE
44752594,Labrador Retriever,Shepherd,TRUE
44752665,Siberian Husky,,FALSE
44752626,Airedale Terrier,Catahoula Leopard Dog,TRUE
44752645,Schipperke,Terrier,TRUE
44752627,Pit Bull Terrier,,FALSE
44752630,Shepherd,,FALSE
44752597,Shepherd,,FALSE
44752598,Retriever,,FALSE
44752601,Hound,Mastiff,TRUE
44752619,Pit Bull Terrier,,FALSE
44752664,German Shepherd Dog,,TRUE
44752616,Cattle Dog,,FALSE
44752580,Alaskan Malamute,,FALSE
44752531,Pit Bull Terrier,,FALSE
44752586,Shar-Pei,,FALSE
44752520,Siberian Husky,,FALSE
44752529,Pit Bull Terrier,Hound,TRUE
44752585,Cattle Dog,,FALSE
44752519,Siberian Husky,,FALSE
44752544,Labrador Retriever,Chow Chow,TRUE
44752538,Shepherd,,FALSE
44752522,Labrador Retriever,,FALSE
44752505,Labrador Retriever,Pit Bull Terrier,TRUE
44752499,Pit Bull Terrier,,FALSE
44752491,Labrador Retriever,Collie,TRUE
44752507,Labrador Retriever,Doberman Pinscher,TRUE
44752488,Great Dane,Belgian Shepherd / Malinois,TRUE
44752475,Shetland Sheepdog / Sheltie,,FALSE
44752400,Chihuahua,,FALSE
44752463,Cattle Dog,,FALSE
44752476,Hound,,FALSE
44752477,Mastiff,,FALSE
44752434,Siberian Husky,,FALSE
44752417,Black Labrador Retriever,English Coonhound,TRUE
44752430,Labrador Retriever,Shar-Pei,TRUE
44752447,Pit Bull Terrier,,TRUE
44752437,Cattle Dog,,FALSE
44752398,Pit Bull Terrier,,FALSE
44752420,Shepherd,,FALSE
44752466,Labrador Retriever,,FALSE
44752486,Pit Bull Terrier,,FALSE
44752462,Cattle Dog,,FALSE
44752389,Pit Bull Terrier,,FALSE
44752334,Shepherd,,FALSE
44752364,Retriever,Pit Bull Terrier,TRUE
44752385,Labrador Retriever,,FALSE
44752362,Cattle Dog,,FALSE
44752343,Bull Terrier,,FALSE
44752371,Boxer,,FALSE
44752340,Great Dane,,FALSE
44752316,Weimaraner,Hound,TRUE
44752335,Boxer,American Staffordshire Terrier,TRUE
44752373,Shepherd,Chow Chow,TRUE
44752324,American Bulldog,American Staffordshire Terrier,TRUE
44752363,Labrador Retriever,Chow Chow,TRUE
44752296,Pit Bull Terrier,,FALSE
44752313,Pit Bull Terrier,,FALSE
44752322,Labrador Retriever,Border Collie,TRUE
44752359,Cattle Dog,,FALSE
44752380,Pointer,,FALSE
44752361,Terrier,Siberian Husky,TRUE
44752277,Pit Bull Terrier,,FALSE
44752278,Boxer,,FALSE
44752191,American Bulldog,,FALSE
44752210,Dogo Argentino,Pit Bull Terrier,TRUE
44752263,Labrador Retriever,Pit Bull Terrier,TRUE
44752235,Labrador Retriever,Pointer,TRUE
44752243,Shepherd,Collie,TRUE
44752203,Cattle Dog,,FALSE
44752214,Greyhound,Pit Bull Terrier,TRUE
44752217,Chihuahua,,FALSE
44752260,Great Dane,,FALSE
44752196,Pointer,,TRUE
44752213,Cattle Dog,Pit Bull Terrier,TRUE
44752249,Cattle Dog,,FALSE
44752255,Cattle Dog,,FALSE
44752230,Pit Bull Terrier,,FALSE
44752252,Labrador Retriever,Hound,TRUE
44752220,Cattle Dog,,TRUE
44752202,Labrador Retriever,,FALSE
44752151,Labrador Retriever,,FALSE
44752156,Cattle Dog,Border Collie,TRUE
44752187,Pit Bull Terrier,Whippet,TRUE
44752123,Mastiff,Labrador Retriever,TRUE
44752152,Rhodesian Ridgeback,Jindo,TRUE
44752147,Labrador Retriever,,FALSE
44752113,Pit Bull Terrier,,FALSE
44752143,Pit Bull Terrier,,FALSE
44752155,Cattle Dog,Border Collie,TRUE
44752148,Bull Terrier,Boxer,TRUE
44752144,Border Collie,Pit Bull Terrier,TRUE
44752134,Pit Bull Terrier,Shar-Pei,TRUE
44752174,Labrador Retriever,Pit Bull Terrier,TRUE
44752122,Cattle Dog,,FALSE
44752145,Labrador Retriever,Pit Bull Terrier,TRUE
44646080,Chihuahua,,FALSE
44644777,Chihuahua,,FALSE
44582309,Miniature Pinscher,,TRUE
44481428,Labrador Retriever,,TRUE
44238778,Pit Bull Terrier,,FALSE
44040175,Black Labrador Retriever,,TRUE
42810767,German Shepherd Dog,Chow Chow,TRUE
42274672,Boxer,,TRUE
42032718,Pug,Chihuahua,TRUE
41585310,Chihuahua,Miniature Pinscher,TRUE
40010693,Australian Cattle Dog / Blue Heeler,Border Collie,TRUE
38882963,Chihuahua,,TRUE
37806244,Cairn Terrier,Pekingese,TRUE
36315036,Cairn Terrier,Chihuahua,TRUE
34764728,Chihuahua,Terrier,TRUE
44752266,Pit Bull Terrier,,FALSE
44752224,Shepherd,,FALSE
46042873,Pit Bull Terrier,,TRUE
46042881,Cocker Spaniel,,TRUE
46042871,Chihuahua,,TRUE
46042883,Chihuahua,,TRUE
46042870,Pit Bull Terrier,,TRUE
46042880,Chihuahua,,TRUE
46042874,Miniature Pinscher,,TRUE
46042879,Pit Bull Terrier,,TRUE
46042882,German Shepherd Dog,,TRUE
46042864,Pit Bull Terrier,,TRUE
46042858,Pit Bull Terrier,,TRUE
46042859,Pit Bull Terrier,Mixed Breed,TRUE
46042863,German Shepherd Dog,,TRUE
46042866,German Shepherd Dog,,TRUE
46042867,Chihuahua,Mixed Breed,TRUE
46042861,Australian Shepherd,Mixed Breed,TRUE
46042869,Pit Bull Terrier,,TRUE
46042862,German Shepherd Dog,,TRUE
46042868,Pit Bull Terrier,,TRUE
46042857,Papillon,Mixed Breed,TRUE
46042596,Chihuahua,,TRUE
46042375,Chihuahua,,TRUE
46042288,Pit Bull Terrier,,FALSE
45261810,Doberman Pinscher,Mastiff,TRUE
42437152,Pit Bull Terrier,Mixed Breed,TRUE
46041289,Labrador Retriever,Mixed Breed,TRUE
46041287,Pit Bull Terrier,Mixed Breed,TRUE
46041288,Husky,Mixed Breed,TRUE
46041283,Bull Terrier,Mixed Breed,TRUE
46041286,Terrier,Spaniel,TRUE
46041285,Siberian Husky,Mixed Breed,TRUE
46041284,American Staffordshire Terrier,Mixed Breed,TRUE
46033723,Terrier,Mixed Breed,TRUE
46033724,Border Collie,Mixed Breed,TRUE
46032287,Mixed Breed,,TRUE
46030929,Pit Bull Terrier,Mixed Breed,TRUE
46030928,Pit Bull Terrier,Retriever,TRUE
46030927,Boxer,Pit Bull Terrier,TRUE
46029403,Cattle Dog,Terrier,TRUE
46025593,Border Collie,Dalmatian,TRUE
46025443,Border Collie,Dalmatian,TRUE
46025130,Mixed Breed,,FALSE
46024635,Cattle Dog,Mixed Breed,TRUE
46024642,Pit Bull Terrier,Mixed Breed,TRUE
46019387,Shepherd,Chow Chow,TRUE
46019386,Pointer,Hound,TRUE
46019388,Pit Bull Terrier,Mixed Breed,TRUE
46013747,Husky,,FALSE
46013912,Mixed Breed,,FALSE
46013715,Husky,,FALSE
46013609,American Staffordshire Terrier,,TRUE
46013594,Terrier,,TRUE
46010980,Siberian Husky,,FALSE
46009224,Labrador Retriever,Mixed Breed,TRUE
46009133,Shepherd,Mixed Breed,TRUE
46007215,Shepherd,,TRUE
46004653,Shepherd,Mixed Breed,TRUE
45991276,Siberian Husky,,FALSE
45990477,Chihuahua,Mixed Breed,TRUE
45987913,Labrador Retriever,Mixed Breed,TRUE
45987914,American Staffordshire Terrier,Mixed Breed,TRUE
45984900,English Bulldog,,FALSE
45984901,Cattle Dog,,TRUE
45984902,Australian Shepherd,,FALSE
45956080,Pit Bull Terrier,,TRUE
45950852,Shih Tzu,Mixed Breed,TRUE
45950115,Pointer,Mixed Breed,TRUE
45937994,Black Labrador Retriever,,TRUE
45937996,Labrador Retriever,Pit Bull Terrier,TRUE
45937986,Pit Bull Terrier,,TRUE
45937989,Mastiff,,TRUE
45937990,Weimaraner,Rhodesian Ridgeback,TRUE
45937977,Rottweiler,,TRUE
45937974,Pit Bull Terrier,,TRUE
45937999,Brittany Spaniel,,TRUE
45937997,Pit Bull Terrier,,TRUE
45937981,Pit Bull Terrier,,TRUE
45938002,Tibetan Mastiff,,TRUE
45937982,Labrador Retriever,Pit Bull Terrier,TRUE
45937993,Catahoula Leopard Dog,Pit Bull Terrier,TRUE
45937998,Pit Bull Terrier,,TRUE
45937988,Pit Bull Terrier,Mastiff,TRUE
45937992,Pit Bull Terrier,,TRUE
45937991,Anatolian Shepherd,,TRUE
45937995,Black Labrador Retriever,,TRUE
45937976,Pit Bull Terrier,,TRUE
45937985,Pit Bull Terrier,Labrador Retriever,TRUE
45937987,Australian Cattle Dog / Blue Heeler,Australian Shepherd,TRUE
45933406,German Shorthaired Pointer,Mixed Breed,TRUE
45924253,Labrador Retriever,American Staffordshire Terrier,TRUE
45924252,Labrador Retriever,American Staffordshire Terrier,TRUE
45912112,Dachshund,Terrier,TRUE
45912113,Pit Bull Terrier,Bull Terrier,TRUE
45907160,Pit Bull Terrier,Mixed Breed,TRUE
45906268,American Staffordshire Terrier,Mixed Breed,TRUE
45899361,Pit Bull Terrier,Mixed Breed,TRUE
45896615,Poodle,Bichon Frise,TRUE
45893279,Doberman Pinscher,Mixed Breed,TRUE
45889691,Australian Cattle Dog / Blue Heeler,Border Collie,TRUE
45878098,Dachshund,,FALSE
45869494,Australian Shepherd,,TRUE
45869469,Australian Cattle Dog / Blue Heeler,,TRUE
45865908,German Shepherd Dog,Mixed Breed,TRUE
45840477,German Shepherd Dog,,TRUE
45844613,Boxer,English Bulldog,TRUE
45840447,Labrador Retriever,,TRUE
45839290,Chihuahua,Mixed Breed,TRUE
45832922,Shepherd,Labrador Retriever,TRUE
45832923,Shepherd,,FALSE
45811446,Labrador Retriever,,TRUE
45811449,English Bulldog,,FALSE
45811450,Shepherd,Labrador Retriever,TRUE
45811453,Cattle Dog,Pit Bull Terrier,TRUE
45811454,Shepherd,Labrador Retriever,TRUE
45811457,German Shepherd Dog,,FALSE
45811459,Pomeranian,,FALSE
45811458,Labrador Retriever,,TRUE
45811460,Cattle Dog,,TRUE
45811462,Staffordshire Bull Terrier,,TRUE
45811463,Coonhound,,FALSE
45796159,Pit Bull Terrier,Mixed Breed,TRUE
45773706,American Staffordshire Terrier,Mixed Breed,TRUE
45770351,Pit Bull Terrier,Mixed Breed,TRUE
45753288,Shepherd,Mixed Breed,TRUE
45752733,Labrador Retriever,Mixed Breed,TRUE
45642530,Jindo,,FALSE
45639512,Pit Bull Terrier,Mixed Breed,TRUE
45524919,Boxer,,FALSE
45522577,Mixed Breed,,TRUE
45479132,Labrador Retriever,Pit Bull Terrier,TRUE
45464530,Shepherd,Mastiff,TRUE
45418758,Chihuahua,,FALSE
45418548,Chihuahua,,FALSE
45409481,American Staffordshire Terrier,Mixed Breed,TRUE
45388860,Black Labrador Retriever,Pit Bull Terrier,TRUE
45367504,German Shepherd Dog,,FALSE
45344595,Cattle Dog,Mixed Breed,TRUE
45339317,Labrador Retriever,,TRUE
45310965,Yorkshire Terrier,,FALSE
45283355,Husky,Shepherd,TRUE
45274866,Chihuahua,Mixed Breed,TRUE
45256377,Chihuahua,,FALSE
45210585,Pit Bull Terrier,,TRUE
45207788,Shepherd,Mixed Breed,TRUE
45172296,Labrador Retriever,Pit Bull Terrier,TRUE
45134552,Miniature Pinscher,Mixed Breed,TRUE
45109909,Boxer,Pit Bull Terrier,TRUE
45076192,Labrador Retriever,Australian Shepherd,TRUE
45076198,Boxer,Mixed Breed,TRUE
45052838,Corgi,Terrier,TRUE
45025573,Husky,,TRUE
44962422,Great Dane,,FALSE
44962408,Boxer,,TRUE
44944622,Australian Shepherd,German Shepherd Dog,TRUE
44944565,German Shepherd Dog,Husky,TRUE
44944500,German Shepherd Dog,Alaskan Malamute,TRUE
44944472,Pit Bull Terrier,,FALSE
44820025,Miniature Pinscher,Chihuahua,TRUE
44777665,Shepherd,Mixed Breed,TRUE
44745020,Rottweiler,Mixed Breed,TRUE
44576766,Labrador Retriever,Shepherd,TRUE
44563376,Australian Cattle Dog / Blue Heeler,,TRUE
44522111,Australian Shepherd,,TRUE
44522083,German Shepherd Dog,,FALSE
44521593,German Shepherd Dog,,FALSE
44436540,Cairn Terrier,,TRUE
44403280,Chihuahua,,FALSE
44403270,Chihuahua,,FALSE
44388176,Border Collie,,TRUE
44378306,Australian Cattle Dog / Blue Heeler,,TRUE
44267473,Chihuahua,Terrier,TRUE
44006394,Pit Bull Terrier,,TRUE
43899310,Boxer,,FALSE
43831909,Chow Chow,,TRUE
43828473,Yellow Labrador Retriever,,TRUE
43651955,Pit Bull Terrier,Boxer,TRUE
43651934,Pit Bull Terrier,Boxer,TRUE
43216922,Cattle Dog,,FALSE
42895683,German Shepherd Dog,,FALSE
42879920,Saint Bernard,,FALSE
42879301,Border Collie,,FALSE
42879094,Border Collie,,FALSE
42683393,Terrier,,TRUE
42593794,Staffordshire Bull Terrier,Labrador Retriever,TRUE
42509471,Jack Russell Terrier,Dachshund,TRUE
42509423,German Shepherd Dog,,FALSE
42509398,German Shepherd Dog,,FALSE
42509379,German Shepherd Dog,,FALSE
42509344,German Shepherd Dog,,FALSE
42509311,German Shepherd Dog,,FALSE
42362925,Xoloitzcuintli / Mexican Hairless,,FALSE
40779678,Catahoula Leopard Dog,Labrador Retriever,TRUE
40672291,Cattle Dog,,TRUE
40612824,Saint Bernard,,FALSE
40076790,Saint Bernard,,TRUE
39983699,Yellow Labrador Retriever,Shar-Pei,TRUE
39767154,Australian Shepherd,,FALSE
39704894,Pit Bull Terrier,,FALSE
39000729,Husky,,FALSE
37934120,Saint Bernard,,FALSE
36977067,Saint Bernard,,FALSE
35385280,Poodle,Maltese,TRUE
31308240,Black Labrador Retriever,,TRUE
29869223,Boxer,Pit Bull Terrier,TRUE
28088752,Pit Bull Terrier,,FALSE
27940330,Retriever,,TRUE
46034828,Australian Kelpie,,TRUE
45550333,Doberman Pinscher,,TRUE
45549890,Dachshund,Terrier,TRUE
45547854,Dachshund,Terrier,TRUE
45502944,Pointer,,TRUE
45335562,German Shepherd Dog,,TRUE
45228291,Labrador Retriever,,TRUE
44129523,Labrador Retriever,,TRUE
46040369,German Shepherd Dog,,FALSE
46040367,German Shepherd Dog,,FALSE
46033519,Staffordshire Bull Terrier,,TRUE
46033808,Pit Bull Terrier,,TRUE
46038127,Labrador Retriever,,FALSE
46038350,German Shepherd Dog,,TRUE
46034218,Terrier,Shih Tzu,TRUE
46038438,Chihuahua,,FALSE
46038432,Chihuahua,,FALSE
46038430,Dogo Argentino,,FALSE
46038380,English Foxhound,,TRUE
46038250,Pomeranian,Chihuahua,TRUE
46038223,Pit Bull Terrier,,TRUE
45984097,German Shepherd Dog,,FALSE
45984080,Pit Bull Terrier,,FALSE
46037704,Catahoula Leopard Dog,Treeing Walker Coonhound,TRUE
46037222,Labrador Retriever,Mixed Breed,TRUE
46037101,Coonhound,Catahoula Leopard Dog,TRUE
46036163,Alaskan Malamute,Husky,TRUE
46036159,American Staffordshire Terrier,,TRUE
46036153,Terrier,,TRUE
46036147,Chihuahua,,TRUE
46036121,American Staffordshire Terrier,,TRUE
46036099,Miniature Pinscher,,TRUE
46034683,Labrador Retriever,Mixed Breed,TRUE
46034686,Pit Bull Terrier,Mixed Breed,TRUE
46034070,Chihuahua,,FALSE
46034071,Chihuahua,,FALSE
46034066,Chihuahua,,FALSE
46034060,Pit Bull Terrier,,FALSE
46034067,Chihuahua,,FALSE
46030804,Wirehaired Terrier,,TRUE
46030302,Pit Bull Terrier,,FALSE
46028332,German Shepherd Dog,Retriever,TRUE
46028331,German Shepherd Dog,Retriever,TRUE
46027879,Dachshund,Terrier,TRUE
46025032,German Shepherd Dog,,FALSE
46024954,Mastiff,,FALSE
46021785,Dachshund,Chihuahua,TRUE
46020744,Shar-Pei,Mastiff,TRUE
46020745,Australian Cattle Dog / Blue Heeler,Mixed Breed,TRUE
46016644,Chihuahua,,TRUE
46016630,Miniature Pinscher,Chihuahua,TRUE
46016609,Rottweiler,,TRUE
46016603,Labrador Retriever,,TRUE
46016274,Husky,,FALSE
